Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
15 	 5 	 0.000000000089000 	 0.000000000009492 	 0.003710761228368 	 48.355 	     1.0000 	 11235955056.1797733307 	 0.000000000394000
25 	 5 	 0.000000000117200 	 0.000000000012790 	 0.008333909802899 	 49.865 	     1.0000 	 8532423208.1911258698 	 0.000000000516000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000020000 	 0.000000000003428 	 0.008933620433877 	 37.011 	     1.0000 	 50000000000.0000000000 	 0.000000000311000
2 	 80 	 0.000000010837500 	 0.000000001017588 	 0.053043371326143 	 50.250 	   933.2616 	 92272202.9988466054 	 0.000000152000000
5 	 80 	 -0.000000000000328 	 0.000000000001798 	 0.000234283506556 	 -10.035 	   192.5000 	 -3053435114503.8164062500 	 0.000000000189000
8 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 80 	 0.000000000011200 	 0.000000000001217 	 0.000317260710239 	 42.248 	    11.5315 	 89285714285.7142791748 	 0.000000003070000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000025125 	 0.000000000003118 	 0.008125389727185 	 42.287 	    18.9623 	 39800995024.8756256104 	 0.000000000656000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000000500000 	 0.000000000047501 	 0.006190116627794 	 38.848 	    93.4579 	 2000000000.0000000000 	 0.000000007320000
8 	 20 	 0.000000000247000 	 0.000000000021973 	 0.004581513491645 	 39.835 	    34.3056 	 4048582995.9514169693 	 0.000000016900000
10 	 20 	 0.000050005000000 	 0.000000001057921 	 0.275729025736941 	 -10.084 	     1.0005 	 19998.0001999800 	 0.000000000269000
15 	 20 	 0.000000000246000 	 0.000000000023317 	 0.009115601590863 	 42.216 	    32.1569 	 4065040650.4065036774 	 0.000000088000000
25 	 20 	 0.000000000301000 	 0.000000000030397 	 0.019805960579966 	 44.216 	     1.0000 	 3322259136.2126245499 	 0.000000003310000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000003680000 	 0.000000000478180 	 0.024925903926619 	 46.705 	    88.8889 	 271739130.4347826242 	 0.000000037900000
5 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 5 	 0.000199980000000 	 0.000000002644803 	 0.689322564342715 	 -10.296 	     1.0003 	 5000.5000500050 	 0.000000000257000
15 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 80 	 0.000000000013625 	 0.000000000001429 	 0.000297994144565 	 41.826 	     5.5051 	 73394495412.8440399170 	 0.000000003860000
10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000022750 	 0.000000000002176 	 0.001417634936230 	 41.141 	    23.2737 	 43956043956.0439605713 	 0.000000000763000
50 	 80 	 0.000000000007062 	 0.000000000000848 	 0.001105544145224 	 38.558 	     8.2966 	 141592920353.9822998047 	 0.000000000404000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000023500 	 0.000000000003458 	 0.009012892528776 	 44.340 	    15.6667 	 42553191489.3617019653 	 0.000000000768000
2 	 20 	 0.000000004865000 	 0.000000000366834 	 0.019121807934856 	 43.837 	   452.7778 	 205549845.8376156092 	 0.000000080100000
5 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000525000 	 0.000000000067178 	 0.017508793134295 	 47.678 	    69.0789 	 1904761904.7619047165 	 0.000000000426000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000037450 	 0.000000000009680 	 0.018921904391197 	 35.897 	     8.8744 	 26702269692.9238967896 	 0.000000000329000
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000003220000 	 0.000000000305739 	 0.015937137687595 	 32.041 	    66.5289 	 310559006.2111801505 	 0.000000001400000
5 	 5 	 0.000000000592000 	 0.000000000057868 	 0.007541188853905 	 43.666 	    24.8739 	 1689189189.1891889572 	 0.000000000613000
8 	 5 	 0.000000000346000 	 0.000000000050886 	 0.010610052910357 	 40.699 	    14.0650 	 2890173410.4046244621 	 0.000000000551000
