Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
100 	 80 	 0.000000001887500 	 0.000000000339857 	 0.885779495179900 	 34.111 	  2144.8864 	 529801324.5033112764 	 0.000000001030000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000037550000 	 0.000000003015075 	 0.392913861675132 	 29.676 	 10790.2299 	 26631158.4553928114 	 0.000000000445000
8 	 20 	 0.000000007350000 	 0.000000001708543 	 0.356241901252119 	 19.625 	 490000.0000 	 136054421.7687074840 	 0.000000000499000
10 	 20 	 0.000000014050000 	 0.000000002790267 	 0.727235305381158 	 20.597 	 17898.0892 	 71174377.2241992950 	 0.000000000583000
15 	 20 	 0.000000009600000 	 0.000000002010050 	 0.785827723350259 	 20.197 	 21818.1818 	 104166666.6666666567 	 0.000000000592000
25 	 20 	 0.000000005350000 	 0.000000001031473 	 0.672089500233770 	 23.010 	  1948.9982 	 186915887.8504672647 	 0.000000000411000
50 	 20 	 0.000000018500000 	 0.000000004072997 	 5.307783745435970 	 20.800 	 11280.4878 	 54054054.0540540516 	 0.000000000356000
75 	 20 	 0.000000013300000 	 0.000000002512563 	 4.911423270939133 	 30.051 	  3436.6925 	 75187969.9248120189 	 0.000000000429000
100 	 20 	 0.000000002760000 	 0.000000000528961 	 1.378645128684660 	 32.730 	   845.3292 	 362318840.5797101259 	 0.000000000451000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000006480000 	 0.000000001132505 	 0.147583961025693 	 17.129 	 162000.0000 	 154320987.6543209851 	 0.000000000453000
8 	 5 	 0.000000073400000 	 0.000000017085427 	 3.562419012521161 	 14.413 	 524285.7143 	 13623978.2016348764 	 0.000000000462000
10 	 5 	 0.000000053600000 	 0.000000012536366 	 3.267388954982645 	 15.057 	 89333.3333 	 18656716.4179104492 	 0.000000000418000
15 	 5 	 0.000000047200000 	 0.000000011372653 	 4.446130540008020 	 17.558 	 29135.8025 	 21186440.6779661030 	 0.000000000396000
25 	 5 	 0.000000011020000 	 0.000000002401481 	 1.564762221057086 	 23.503 	  2018.3150 	 90744101.6333938390 	 0.000000000504000
50 	 5 	 0.000000007520000 	 0.000000001809045 	 2.357483170050783 	 27.443 	   649.3955 	 132978723.4042553306 	 0.000000000484000
75 	 5 	 0.000000005840000 	 0.000000001216609 	 2.378162846981053 	 29.848 	   525.1799 	 171232876.7123287618 	 0.000000000485000
