Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
100 	 80 	 0.000000000000001 	 0.000000000000000 	 0.000000542985128 	 -10.983 	    25.0000 	 1600000000000000.0000000000 	 0.000000000000000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000005550000 	 0.000000000870000 	 1.133752947863578 	 18.217 	 555000.0000 	 180180180.1801801920 	 -0.000000000001800
75 	 20 	 0.000000004000000 	 0.000000000653333 	 1.277101021731388 	 22.802 	  8743.1694 	 250000000.0000000000 	 -0.000000000001400
100 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 5 	 0.000000010600000 	 0.000000002046667 	 0.106685718005860 	 1.804 	 1060000.0000 	 94339622.6415094435 	 0.000000000001850
5 	 5 	 0.000000030000000 	 0.000000004800000 	 0.625518867786802 	 20.099 	 14285.7143 	 33333333.3333333358 	 0.000000000001750
8 	 5 	 0.000000067000000 	 0.000000012000000 	 2.502075471147204 	 17.210 	 106349.2063 	 14925373.1343283579 	 0.000000000000500
