Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000000153500 	 0.000000000020087 	 0.001047080975236 	 0.192 	  3837.5000 	 6514657980.4560260773 	 0.000000000832000
5 	 20 	 0.000000000151500 	 0.000000000007538 	 0.000982284654188 	 46.637 	    28.8571 	 6600660066.0066013336 	 0.000000000840000
8 	 20 	 0.000000000061500 	 0.000000000009378 	 0.001955470250526 	 26.912 	    75.9259 	 16260162601.6260147095 	 0.000000000462000
10 	 20 	 0.000000000140500 	 0.000000000015473 	 0.004032881662685 	 31.013 	    95.2542 	 7117437722.4199285507 	 0.000000000651000
15 	 20 	 -0.000000000000010 	 0.000000000005827 	 0.002277866413869 	 -8.828 	  2590.0000 	 -100000000000000.0000000000 	 0.000000000126000
25 	 20 	 0.000000000000060 	 0.000000000001428 	 0.000930585461862 	 -8.819 	  1070.0000 	 16666666666666.6679687500 	 0.000000000152000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000000710 	 0.000000000000523 	 0.001363480032269 	 -9.767 	     4.3827 	 1408450704225.3520507812 	 0.000000000139000
2 	 5 	 0.000000003560000 	 0.000000000180905 	 0.009429932680203 	 44.729 	    20.0000 	 280898876.4044944048 	 0.000000018500000
5 	 5 	 -0.000000000003860 	 0.000000000022851 	 0.002977873477959 	 -9.664 	    58.8000 	 -259067357512.9533691406 	 0.000000000179000
8 	 5 	 -0.000000000000760 	 0.000000000003941 	 0.000821672496696 	 -8.859 	  1160.0000 	 -1315789473684.2104492188 	 0.000000000160000
10 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 5 	 0.000000000003780 	 0.000000000000840 	 0.000328393269653 	 43.569 	     1.0000 	 264550264550.2645568848 	 0.000000500000000
25 	 5 	 0.000039720000000 	 0.000000005289606 	 3.446612821711750 	 -10.442 	     1.0025 	 25176.2336354481 	 0.000000500000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
